Code,Year,Youth mortality rate (UN IGME (2018))
AFG,1977,297.48592
AFG,1978,289.08271
AFG,1979,280.57551
AFG,1980,272.02735
AFG,1981,263.45558
AFG,1982,255.27088
AFG,1983,246.93808
AFG,1984,238.80871
AFG,1985,230.6512
AFG,1986,222.78503
AFG,1987,214.89608
AFG,1988,207.1632
AFG,1989,199.57292
AFG,1990,192.34041
AFG,1991,185.27267
AFG,1992,178.47006
AFG,1993,172.22976
AFG,1994,166.47016
AFG,1995,161.26476
AFG,1996,156.3475
AFG,1997,151.98976
AFG,1998,147.72596
AFG,1999,143.84041
AFG,2000,139.95136
AFG,2001,136.23375
AFG,2002,132.41526
AFG,2003,128.57341
AFG,2004,124.7308
AFG,2005,120.68981
AFG,2006,116.73741
AFG,2007,112.5964
AFG,2008,108.54478
AFG,2009,104.50137
AFG,2010,100.465
AFG,2011,96.52594
AFG,2012,92.78314
AFG,2013,89.23672
AFG,2014,85.8868
AFG,2015,82.73976
AFG,2016,79.88192
AFG,2017,77.12779
ALB,1990,44.51554
ALB,1991,42.7272
ALB,1992,41.03808
ALB,1993,39.54778
ALB,1994,37.95762
ALB,1995,36.36716
ALB,1996,34.87331
ALB,1997,33.1828
ALB,1998,31.49197
ALB,1999,29.80082
ALB,2000,28.10935
ALB,2001,26.41756
ALB,2002,24.8251
ALB,2003,23.33035
ALB,2004,21.8371
ALB,2005,20.44324
ALB,2006,19.1488
ALB,2007,17.85412
ALB,2008,16.7586
ALB,2009,15.66288
ALB,2010,14.7664
ALB,2011,13.96949
ALB,2012,13.27218
ALB,2013,12.57475
ALB,2014,12.07672
ALB,2015,11.67838
ALB,2016,11.27998
ALB,2017,10.98064
DZA,1979,177.20855
DZA,1980,163.90566
DZA,1981,148.6942
DZA,1982,131.87818
DZA,1983,115.021
DZA,1984,99.22685
DZA,1985,85.87125
DZA,1986,75.64832
DZA,1987,68.47512
DZA,1988,63.46
DZA,1989,60.21778
DZA,1990,58.05856
DZA,1991,56.38945
DZA,1992,55.01296
DZA,1993,53.63581
DZA,1994,52.25427
DZA,1995,50.77662
DZA,1996,49.394
DZA,1997,48.40464
DZA,1998,47.32256
DZA,1999,46.53468
DZA,2000,45.84592
DZA,2001,44.76271
DZA,2002,43.47698
DZA,2003,41.8956
DZA,2004,40.1145
DZA,2005,38.42915
DZA,2006,36.84271
DZA,2007,35.25571
DZA,2008,33.86476
DZA,2009,32.57548
DZA,2010,31.58218
DZA,2011,30.78786
DZA,2012,30.09299
DZA,2013,29.69463
DZA,2014,29.1988
DZA,2015,28.70289
DZA,2016,28.30445
DZA,2017,27.7088
AND,1990,10.2847
AND,1991,9.6864
AND,1992,9.088
AND,1993,8.68864
AND,1994,8.18995
AND,1995,7.79055
AND,1996,7.3916
AND,1997,7.09202
AND,1998,6.69298
AND,1999,6.49324
AND,2000,6.194
AND,2001,5.99424
AND,2002,5.89436
AND,2003,5.6946
AND,2004,5.49516
AND,2005,5.39527
AND,2006,5.29538
AND,2007,5.29538
AND,2008,5.19549
AND,2009,5.0956
AND,2010,4.8961
AND,2011,4.8961
AND,2012,4.7962
AND,2013,4.6963
AND,2014,4.5964
AND,2015,4.4965
AND,2016,4.29694
AND,2017,4.19703
AGO,1990,257.58835
AGO,1991,257.60632
AGO,1992,257.62431
AGO,1993,257.64232
AGO,1994,257.2001
AGO,1995,256.20163
AGO,1996,254.55049
AGO,1997,251.78431
AGO,1998,248.07416
AGO,1999,243.3383
AGO,2000,237.57178
AGO,2001,230.84854
AGO,2002,223.08288
AGO,2003,214.44479
AGO,2004,204.6528
AGO,2005,194.34718
AGO,2006,183.53818
AGO,2007,172.79179
AGO,2008,162.19462
AGO,2009,151.663
AGO,2010,141.77371
AGO,2011,132.53224
AGO,2012,124.1311
AGO,2013,116.58544
AGO,2014,110.18712
AGO,2015,104.75314
AGO,2016,99.79564
AGO,2017,95.8024
ATG,1990,30.58428
ATG,1991,28.79626
ATG,1992,27.2068
ATG,1993,25.7164
ATG,1994,24.22548
ATG,1995,22.8337
ATG,1996,21.63928
ATG,1997,20.54432
ATG,1998,19.4505
ATG,1999,18.45476
ATG,2000,17.65828
ATG,2001,16.86166
ATG,2002,16.16464
ATG,2003,15.4675
ATG,2004,14.87
ATG,2005,14.3712
ATG,2006,13.77355
ATG,2007,13.27558
ATG,2008,12.87646
ATG,2009,12.37837
ATG,2010,11.7804
ATG,2011,11.481
ATG,2012,10.98271
ATG,2013,10.58347
ATG,2014,10.08506
ATG,2015,9.6864
ATG,2016,9.38691
ATG,2017,8.98816
ARG,1969,79.5883
ARG,1970,78.60836
ARG,1971,77.6281
ARG,1972,76.25008
ARG,1973,74.57344
ARG,1974,72.2004
ARG,1975,69.32938
ARG,1976,65.66176
ARG,1977,61.29652
ARG,1978,56.63116
ARG,1979,52.163
ARG,1980,48.0912
ARG,1981,44.51554
ARG,1982,41.43632
ARG,1983,38.75426
ARG,1984,36.66593
ARG,1985,34.87871
ARG,1986,33.48937
ARG,1987,32.79452
ARG,1988,32.49815
ARG,1989,32.3985
ARG,1990,32.10208
ARG,1991,31.50661
ARG,1992,30.80892
ARG,1993,29.6152
ARG,1994,28.52095
ARG,1995,27.42436
ARG,1996,26.3298
ARG,1997,25.3328
ARG,1998,24.33765
ARG,1999,23.44026
ARG,2000,22.54456
ARG,2001,21.7468
ARG,2002,21.04876
ARG,2003,20.25248
ARG,2004,19.6541
ARG,2005,19.15545
ARG,2006,18.85492
ARG,2007,18.35761
ARG,2008,18.05842
ARG,2009,17.561
ARG,2010,17.0623
ARG,2011,16.36525
ARG,2012,15.66808
ARG,2013,14.97079
ARG,2014,14.1736
ARG,2015,13.47606
ARG,2016,12.8782
ARG,2017,12.3792
ARM,1989,55.59759
ARM,1990,52.9264
ARM,1991,50.44391
ARM,1992,47.865
ARM,1993,45.48016
ARM,1994,43.09444
ARM,1995,40.90736
ARM,1996,38.81926
ARM,1997,36.92671
ARM,1998,35.1336
ARM,1999,33.43996
ARM,2000,31.843
ARM,2001,30.2487
ARM,2002,28.85122
ARM,2003,27.55356
ARM,2004,26.2559
ARM,2005,25.05806
ARM,2006,23.86022
ARM,2007,22.8601
ARM,2008,21.862
ARM,2009,20.962
ARM,2010,19.964
ARM,2011,19.0658
ARM,2012,18.2674
ARM,2013,17.56745
ARM,2014,16.76913
ARM,2015,16.0706
ARM,2016,15.37207
ARM,2017,14.5748
AUS,1950,38.28196
AUS,1951,37.2985
AUS,1952,36.21517
AUS,1953,35.03185
AUS,1954,33.94502
AUS,1955,32.9572
AUS,1956,32.06623
AUS,1957,31.17498
AUS,1958,30.383
AUS,1959,29.68824
AUS,1960,29.09293
AUS,1961,28.49551
AUS,1962,27.80046
AUS,1963,27.20488
AUS,1964,26.70693
AUS,1965,26.3104
AUS,1966,26.0116
AUS,1967,25.8142
AUS,1968,25.71459
AUS,1969,25.41754
AUS,1970,25.2183
AUS,1971,24.6223
AUS,1972,23.82692
AUS,1973,22.8321
AUS,1974,21.73744
AUS,1975,20.54291
AUS,1976,19.34816
AUS,1977,18.25288
AUS,1978,17.25824
AUS,1979,16.36192
AUS,1980,15.6649
AUS,1981,15.16724
AUS,1982,14.6695
AUS,1983,14.27144
AUS,1984,13.97216
AUS,1985,13.57401
AUS,1986,13.1758
AUS,1987,12.67774
AUS,1988,12.1796
AUS,1989,11.6806
AUS,1990,11.08252
AUS,1991,10.48434
AUS,1992,9.98524
AUS,1993,9.38691
AUS,1994,8.98759
AUS,1995,8.5888
AUS,1996,8.38912
AUS,1997,8.0901
AUS,1998,7.8904
AUS,1999,7.69118
AUS,2000,7.49194
AUS,2001,7.39207
AUS,2002,7.1928
AUS,2003,7.09292
AUS,2004,6.89362
AUS,2005,6.79373
AUS,2006,6.69384
AUS,2007,6.3946
AUS,2008,6.1948
AUS,2009,5.995
AUS,2010,5.7952
AUS,2011,5.5954
AUS,2012,5.2957
AUS,2013,5.09622
AUS,2014,4.8964
AUS,2015,4.69658
AUS,2016,4.59667
AUS,2017,4.39685
AUT,1954,60.94864
AUT,1955,59.07487
AUT,1956,57.29497
AUT,1957,55.32
AUT,1958,52.94613
AUT,1959,50.26846
AUT,1960,47.49028
AUT,1961,44.71106
AUT,1962,42.32566
AUT,1963,40.33486
AUT,1964,38.5461
AUT,1965,37.05285
AUT,1966,35.85825
AUT,1967,34.86275
AUT,1968,34.1659
AUT,1969,33.7677
AUT,1970,33.37196
AUT,1971,32.87659
AUT,1972,32.0824
AUT,1973,30.6928
AUT,1974,28.80462
AUT,1975,26.5172
AUT,1976,24.42826
AUT,1977,22.63598
AUT,1978,21.14389
AUT,1979,20.0487
AUT,1980,19.05302
AUT,1981,18.15815
AUT,1982,17.36152
AUT,1983,16.465
AUT,1984,15.66808
AUT,1985,14.87102
AUT,1986,14.07382
AUT,1987,13.27648
AUT,1988,12.479
AUT,1989,11.881
AUT,1990,11.2829
AUT,1991,10.7838
AUT,1992,10.18555
AUT,1993,9.58657
AUT,1994,8.98816
AUT,1995,8.2898
AUT,1996,7.8904
AUT,1997,7.3916
AUT,1998,7.19188
AUT,1999,6.89272
AUT,2000,6.79285
AUT,2001,6.59352
AUT,2002,6.49364
AUT,2003,6.39376
AUT,2004,6.19439
AUT,2005,5.99461
AUT,2006,5.89472
AUT,2007,5.5954
AUT,2008,5.4955
AUT,2009,5.3956
AUT,2010,5.2957
AUT,2011,5.09622
AUT,2012,4.99631
AUT,2013,4.79649
AUT,2014,4.69658
AUT,2015,4.59667
AUT,2016,4.39712
AUT,2017,4.39712
AZE,1982,113.80105
AZE,1983,111.22544
AZE,1984,108.93786
AZE,1985,106.65028
AZE,1986,104.47159
AZE,1987,102.7806
AZE,1988,101.38802
AZE,1989,100.39332
AZE,1990,100.09491
AZE,1991,100.29385
AZE,1992,100.87255
AZE,1993,101.07145
AZE,1994,100.76408
AZE,1995,99.28135
AZE,1996,97.00266
AZE,1997,93.72883
AZE,1998,89.26854
AZE,1999,84.401
AZE,2000,79.14144
AZE,2001,73.87335
AZE,2002,68.8033
AZE,2003,64.13045
AZE,2004,59.85492
AZE,2005,55.9816
AZE,2006,52.5052
AZE,2007,49.22672
AZE,2008,46.14628
AZE,2009,43.36
AZE,2010,40.57658
AZE,2011,38.088
AZE,2012,35.59894
AZE,2013,33.3088
AZE,2014,31.3148
AZE,2015,29.22344
AZE,2016,27.42866
AZE,2017,25.7356
BHS,1979,34.66885
BHS,1980,34.07143
BHS,1981,33.57358
BHS,1982,33.07573
BHS,1983,32.77702
BHS,1984,32.38114
BHS,1985,31.88324
BHS,1986,31.38534
BHS,1987,30.59094
BHS,1988,29.59504
BHS,1989,28.5016
BHS,1990,27.30835
BHS,1991,26.31225
BHS,1992,25.2183
BHS,1993,24.32172
BHS,1994,23.32711
BHS,1995,22.43044
BHS,1996,21.53377
BHS,1997,20.83636
BHS,1998,20.14024
BHS,1999,19.74168
BHS,2000,19.5424
BHS,2001,19.44276
BHS,2002,19.34312
BHS,2003,19.24348
BHS,2004,18.94575
BHS,2005,18.6468
BHS,2006,18.05002
BHS,2007,17.45206
BHS,2008,16.55611
BHS,2009,15.66
BHS,2010,14.76373
BHS,2011,13.86652
BHS,2012,12.97
BHS,2013,12.17303
BHS,2014,11.37592
BHS,2015,10.7776
BHS,2016,10.27948
BHS,2017,9.78128
BHR,1982,32.9689
BHR,1983,31.5776
BHR,1984,30.2856
BHR,1985,29.1925
BHR,1986,28.29836
BHR,1987,27.70283
BHR,1988,27.3064
BHR,1989,27.00952
BHR,1990,26.7126
BHR,1991,26.41374
BHR,1992,25.71823
BHR,1993,24.5244
BHR,1994,23.22908
BHR,1995,21.53665
BHR,1996,19.94356
BHR,1997,18.54832
BHR,1998,17.2538
BHR,1999,16.25808
BHR,2000,15.56125
BHR,2001,15.0628
BHR,2002,14.5652
BHR,2003,14.16723
BHR,2004,13.7692
BHR,2005,13.37111
BHR,2006,12.87322
BHR,2007,12.2755
BHR,2008,11.67768
BHR,2009,11.17953
BHR,2010,10.6813
BHR,2011,10.38196
BHR,2012,10.0832
BHR,2013,9.7844
BHR,2014,9.58537
BHR,2015,9.48556
BHR,2016,9.2865
BHR,2017,9.08686
BGD,1965,278.72074
BGD,1966,276.54391
BGD,1967,274.86016
BGD,1968,273.60528
BGD,1969,272.60448
BGD,1970,271.43474
BGD,1971,269.6732
BGD,1972,267.53593
BGD,1973,264.31692
BGD,1974,260.10448
BGD,1975,254.74627
BGD,1976,248.7352
BGD,1977,242.53672
BGD,1978,236.1484
BGD,1979,229.8082
BGD,1980,223.63372
BGD,1981,217.986
BGD,1982,212.6001
BGD,1983,207.4192
BGD,1984,202.27131
BGD,1985,196.92916
BGD,1986,191.3095
BGD,1987,185.15904
BGD,1988,178.74939
BGD,1989,171.97786
BGD,1990,165.29062
BGD,1991,158.99881
BGD,1992,151.6709
BGD,1993,145.20724
BGD,1994,138.81232
BGD,1995,132.5174
BGD,1996,125.86649
BGD,1997,118.59072
BGD,1998,111.12775
BGD,1999,104.01728
BGD,2000,97.52986
BGD,2001,92.15544
BGD,2002,87.52384
BGD,2003,83.45159
BGD,2004,79.95694
BGD,2005,76.4718
BGD,2006,73.09375
BGD,2007,69.44032
BGD,2008,65.89396
BGD,2009,62.06131
BGD,2010,58.2326
BGD,2011,54.59719
BGD,2012,51.15556
BGD,2013,47.8089
BGD,2014,44.65682
BGD,2015,41.6998
BGD,2016,39.03193
BGD,2017,36.7542
BRB,1957,116.9772
BRB,1958,105.07378
BRB,1959,96.04795
BRB,1960,89.1978
BRB,1961,83.3476
BRB,1962,78.29064
BRB,1963,73.82215
BRB,1964,69.75656
BRB,1965,66.08737
BRB,1966,62.81482
BRB,1967,60.0336
BRB,1968,57.3562
BRB,1969,54.77275
BRB,1970,52.29274
BRB,1971,49.80764
BRB,1972,47.32206
BRB,1973,44.9356
BRB,1974,42.64829
BRB,1975,40.36054
BRB,1976,38.17198
BRB,1977,36.08264
BRB,1978,34.18948
BRB,1979,32.29885
BRB,1980,30.70445
BRB,1981,29.21194
BRB,1982,28.01602
BRB,1983,26.92179
BRB,1984,26.02476
BRB,1985,25.1296
BRB,1986,24.33216
BRB,1987,23.43676
BRB,1988,22.5412
BRB,1989,21.6439
BRB,1990,20.74809
BRB,1991,19.85212
BRB,1992,19.05572
BRB,1993,18.35761
BRB,1994,17.86022
BRB,1995,17.46126
BRB,1996,17.16325
BRB,1997,17.16325
BRB,1998,17.16448
BRB,1999,17.26424
BRB,2000,17.56352
BRB,2001,17.76304
BRB,2002,17.96256
BRB,2003,18.06366
BRB,2004,18.06366
BRB,2005,17.96389
BRB,2006,17.76435
BRB,2007,17.56481
BRB,2008,17.2655
BRB,2009,17.06596
BRB,2010,16.76665
BRB,2011,16.46734
BRB,2012,16.1692
BRB,2013,15.86986
BRB,2014,15.47186
BRB,2015,15.17249
BRB,2016,14.7744
BRB,2017,14.3752
BLR,1980,25.4055
BLR,1981,24.6091
BLR,1982,23.71464
BLR,1983,23.01916
BLR,1984,22.32217
BLR,1985,21.72608
BLR,1986,21.1286
BLR,1987,20.43276
BLR,1988,19.93481
BLR,1989,19.438
BLR,1990,19.04072
BLR,1991,19.04072
BLR,1992,19.04186
BLR,1993,19.14265
BLR,1994,19.24348
BLR,1995,19.14505
BLR,1996,18.8473
BLR,1997,18.35017
BLR,1998,17.6536
BLR,1999,16.75753
BLR,2000,15.7616
BLR,2001,14.66578
BLR,2002,13.66948
BLR,2003,12.673
BLR,2004,11.87582
BLR,2005,10.97875
BLR,2006,10.28104
BLR,2007,9.48344
BLR,2008,8.78548
BLR,2009,8.0874
BLR,2010,7.489
BLR,2011,6.99031
BLR,2012,6.69088
BLR,2013,6.2919
BLR,2014,5.99269
BLR,2015,5.69344
BLR,2016,5.39415
BLR,2017,5.09482
BEL,1953,56.32811
BEL,1954,53.24884
BEL,1955,50.36795
BEL,1956,47.4865
BEL,1957,44.70752
BEL,1958,42.22281
BEL,1959,40.03624
BEL,1960,38.24745
BEL,1961,36.65744
BEL,1962,35.36316
BEL,1963,34.171
BEL,1964,33.07573
BEL,1965,31.98282
BEL,1966,31.0866
BEL,1967,30.19258
BEL,1968,29.49545
BEL,1969,28.7008
BEL,1970,27.70679
BEL,1971,26.7126
BEL,1972,25.61678
BEL,1973,24.42304
BEL,1974,23.12944
BEL,1975,22.0349
BEL,1976,20.94016
BEL,1977,19.94489
BEL,1978,19.04912
BEL,1979,18.25288
BEL,1980,17.4565
BEL,1981,16.75969
BEL,1982,16.06276
BEL,1983,15.36571
BEL,1984,14.76828
BEL,1985,14.2705
BEL,1986,13.77264
BEL,1987,13.2747
BEL,1988,12.87646
BEL,1989,12.37837
BEL,1990,12.079
BEL,1991,11.5808
BEL,1992,11.08252
BEL,1993,10.48434
BEL,1994,9.98524
BEL,1995,9.28708
BEL,1996,8.78793
BEL,1997,8.28928
BEL,1998,7.8904
BEL,1999,7.59085
BEL,2000,7.29174
BEL,2001,7.09202
BEL,2002,6.79285
BEL,2003,6.59311
BEL,2004,6.39376
BEL,2005,6.194
BEL,2006,6.09412
BEL,2007,5.89472
BEL,2008,5.79483
BEL,2009,5.5954
BEL,2010,5.4955
BEL,2011,5.3956
BEL,2012,5.2957
BEL,2013,5.09622
BEL,2014,4.99631
BEL,2015,4.8964
BEL,2016,4.79649
BEL,2017,4.59696
BLZ,1981,67.73302
BLZ,1982,65.25316
BLZ,1983,62.47453
BLZ,1984,59.88935
BLZ,1985,57.20936
BLZ,1986,54.42504
BLZ,1987,51.6448
BLZ,1988,48.86402
BLZ,1989,46.1786
BLZ,1990,43.59595
BLZ,1991,41.21176
BLZ,1992,39.02609
BLZ,1993,37.039
BLZ,1994,35.35006
BLZ,1995,33.85741
BLZ,1996,32.46656
BLZ,1997,31.17498
BLZ,1998,29.9827
BLZ,1999,28.9893
BLZ,2000,27.99572
BLZ,2001,27.19924
BLZ,2002,26.40454
BLZ,2003,25.80886
BLZ,2004,25.31267
BLZ,2005,24.8164
BLZ,2006,24.41966
BLZ,2007,24.02286
BLZ,2008,23.52637
BLZ,2009,23.0298
BLZ,2010,22.4335
BLZ,2011,21.73744
BLZ,2012,21.04126
BLZ,2013,20.24528
BLZ,2014,19.44916
BLZ,2015,18.5532
BLZ,2016,17.75679
BLZ,2017,16.96024
BEN,1971,323.65874
BEN,1972,317.85851
BEN,1973,311.4284
BEN,1974,304.15708
BEN,1975,296.2637
BEN,1976,287.94838
BEN,1977,279.97168
BEN,1978,272.86624
BEN,1979,266.641
BEN,1980,261.24055
BEN,1981,256.65539
BEN,1982,252.31032
BEN,1983,247.95409
BEN,1984,243.47728
BEN,1985,238.98925
BEN,1986,234.28561
BEN,1987,229.65142
BEN,1988,224.72056
BEN,1989,219.57346
BEN,1990,214.22346
BEN,1991,208.561
BEN,1992,202.98189
BEN,1993,197.6661
BEN,1994,192.81986
BEN,1995,188.7217
BEN,1996,185.3866
BEN,1997,182.3352
BEN,1998,179.15957
BEN,1999,175.78628
BEN,2000,171.73144
BEN,2001,167.46625
BEN,2002,162.90465
BEN,2003,158.3266
BEN,2004,154.024
BEN,2005,149.92017
BEN,2006,146.5789
BEN,2007,143.7199
BEN,2008,141.25574
BEN,2009,139.072
BEN,2010,137.17824
BEN,2011,135.2828
BEN,2012,133.0933
BEN,2013,130.52005
BEN,2014,127.74058
BEN,2015,124.76305
BEN,2016,121.5871
BEN,2017,118.31774
BTN,1990,144.81874
BTN,1991,138.52708
BTN,1992,132.60928
BTN,1993,126.77278
BTN,1994,121.13542
BTN,1995,115.4824
BTN,1996,110.11852
BTN,1997,104.83963
BTN,1998,99.75296
BTN,1999,94.85881
BTN,2000,90.15105
BTN,2001,85.5445
BTN,2002,81.12556
BTN,2003,76.70334
BTN,2004,72.5743
BTN,2005,68.54108
BTN,2006,64.89616
BTN,2007,61.25323
BTN,2008,57.90457
BTN,2009,54.55351
BTN,2010,51.59625
BTN,2011,48.93108
BTN,2012,46.56472
BTN,2013,44.5906
BTN,2014,42.71464
BTN,2015,41.03614
BTN,2016,39.4536
BTN,2017,37.97208
BOL,1978,198.48154
BOL,1979,192.55714
BOL,1980,187.098
BOL,1981,181.93965
BOL,1982,176.95521
BOL,1983,171.96373
BOL,1984,166.96521
BOL,1985,161.76295
BOL,1986,156.4549
BOL,1987,151.127
BOL,1988,145.69381
BOL,1989,140.3524
BOL,1990,135.10298
BOL,1991,130.03384
BOL,1992,125.14654
BOL,1993,120.16576
BOL,1994,115.36794
BOL,1995,110.65558
BOL,1996,105.9397
BOL,1997,101.2203
BOL,1998,96.58856
BOL,1999,92.1449
BOL,2000,87.69952
BOL,2001,83.4507
BOL,2002,79.4914
BOL,2003,75.43809
BOL,2004,71.77438
BOL,2005,68.20914
BOL,2006,64.7424
BOL,2007,61.57261
BOL,2008,58.40653
BOL,2009,55.537
BOL,2010,52.9642
BOL,2011,50.7876
BOL,2012,48.80882
BOL,2013,47.0246
BOL,2014,45.3426
BOL,2015,43.66
BOL,2016,42.07618
BOL,2017,40.6906
BIH,1984,32.60298
BIH,1985,30.21328
BIH,1986,27.92281
BIH,1987,25.931
BIH,1988,24.13823
BIH,1989,22.44484
BIH,1990,20.85086
BIH,1991,19.35632
BIH,1992,20.946
BIH,1993,20.4475
BIH,1994,17.26178
BIH,1995,16.95911
BIH,1996,14.1756
BIH,1997,13.37815
BIH,1998,12.68038
BIH,1999,11.98249
BIH,2000,11.58317
BIH,2001,11.0848
BIH,2002,10.78605
BIH,2003,10.6862
BIH,2004,10.3874
BIH,2005,10.28754
BIH,2006,9.98796
BIH,2007,9.58921
BIH,2008,9.18973
BIH,2009,8.79025
BIH,2010,8.39136
BIH,2011,7.99184
BIH,2012,7.79208
BIH,2013,7.59232
BIH,2014,7.29318
BIH,2015,7.0934
BIH,2016,6.99351
BIH,2017,6.79373
BWA,1980,94.53148
BWA,1981,89.79112
BWA,1982,85.4344
BWA,1983,81.45853
BWA,1984,77.67676
BWA,1985,74.089
BWA,1986,71.07762
BWA,1987,68.5565
BWA,1988,66.81824
BWA,1989,66.15664
BWA,1990,66.4792
BWA,1991,67.98913
BWA,1992,70.68204
BWA,1993,73.6765
BWA,1994,77.26942
BWA,1995,81.2588
BWA,1996,85.2421
BWA,1997,88.9332
BWA,1998,92.13375
BWA,1999,94.43198
BWA,2000,95.9474
BWA,2001,95.2696
BWA,2002,93.01415
BWA,2003,90.25471
BWA,2004,86.31184
BWA,2005,79.9808
BWA,2006,73.54812
BWA,2007,69.39406
BWA,2008,66.8256
BWA,2009,62.96632
BWA,2010,57.12076
BWA,2011,55.83888
BWA,2012,52.8688
BWA,2013,49.7983
BWA,2014,48.71304
BWA,2015,46.93204
BWA,2016,45.44848
BWA,2017,43.56688
BRA,1975,124.26712
BRA,1976,120.45654
BRA,1977,116.44432
BRA,1978,112.23016
BRA,1979,107.80447
BRA,1980,103.27625
BRA,1981,98.64538
BRA,1982,94.1104
BRA,1983,89.96176
BRA,1984,86.00956
BRA,1985,82.45282
BRA,1986,79.19245
BRA,1987,76.12924
BRA,1988,73.257
BRA,1989,70.28416
BRA,1990,67.40974
BRA,1991,64.33512
BRA,1992,61.15976
BRA,1993,57.8836
BRA,1994,54.7011
BRA,1995,51.51798
BRA,1996,48.33836
BRA,1997,45.45265
BRA,1998,42.7657
BRA,1999,40.2742
BRA,2000,37.88549
BRA,2001,35.69275
BRA,2002,33.6024
BRA,2003,31.6088
BRA,2004,29.61754
BRA,2005,27.92281
BRA,2006,26.32777
BRA,2007,24.8343
BRA,2008,23.6379
BRA,2009,22.5412
BRA,2010,21.54577
BRA,2011,20.74809
BRA,2012,20.05156
BRA,2013,19.35491
BRA,2014,18.85626
BRA,2015,18.25918
BRA,2016,18.75925
BRA,2017,17.16448
BRN,1987,18.14023
BRN,1988,17.64424
BRN,1989,17.446
BRN,1990,17.14908
BRN,1991,16.95079
BRN,1992,16.85212
BRN,1993,16.55415
BRN,1994,16.25614
BRN,1995,15.95809
BRN,1996,15.56032
BRN,1997,15.26218
BRN,1998,14.964
BRN,1999,14.7646
BRN,2000,14.66578
BRN,2001,14.66578
BRN,2002,14.46724
BRN,2003,14.46724
BRN,2004,14.26868
BRN,2005,14.16895
BRN,2006,13.87062
BRN,2007,13.67114
BRN,2008,13.47166
BRN,2009,13.17325
BRN,2010,13.0735
BRN,2011,12.8748
BRN,2012,12.8748
BRN,2013,12.8748
BRN,2014,12.77585
BRN,2015,12.77585
BRN,2016,12.77585
BRN,2017,12.6769
BGR,1963,43.59928
BGR,1964,43.10188
BGR,1965,42.50824
BGR,1966,41.815
BGR,1967,41.218
BGR,1968,40.12654
BGR,1969,38.6368
BGR,1970,37.04725
BGR,1971,35.75336
BGR,1972,34.76062
BGR,1973,34.16338
BGR,1974,33.46905
BGR,1975,32.9713
BGR,1976,32.27445
BGR,1977,31.3785
BGR,1978,30.2856
BGR,1979,29.29
BGR,1980,28.09723
BGR,1981,27.2011
BGR,1982,26.30676
BGR,1983,25.51012
BGR,1984,24.6139
BGR,1985,23.61964
BGR,1986,22.82292
BGR,1987,22.22538
BGR,1988,21.92661
BGR,1989,21.928
BGR,1990,22.3264
BGR,1991,22.7248
BGR,1992,22.8259
BGR,1993,23.02512
BGR,1994,23.02666
BGR,1995,23.02666
BGR,1996,22.92859
BGR,1997,22.73088
BGR,1998,22.33385
BGR,1999,21.63778
BGR,2000,20.84192
BGR,2001,19.94624
BGR,2002,18.95071
BGR,2003,18.0547
BGR,2004,17.05882
BGR,2005,16.16143
BGR,2006,15.265
BGR,2007,14.56787
BGR,2008,14.0701
BGR,2009,13.57225
BGR,2010,13.07432
BGR,2011,12.57631
BGR,2012,11.97844
BGR,2013,11.2814
BGR,2014,10.68328
BGR,2015,10.08506
BGR,2016,9.58657
BGR,2017,9.088
BFA,1982,261.80736
BFA,1983,257.28544
BFA,1984,252.838
BFA,1985,248.21365
BFA,1986,243.68157
BFA,1987,239.33779
BFA,1988,235.6623
BFA,1989,233.13589
BFA,1990,231.56794
BFA,1991,230.94364
BFA,1992,230.68744
BFA,1993,230.51128
BFA,1994,229.55038
BFA,1995,227.9972
BFA,1996,225.5952
BFA,1997,222.61672
BFA,1998,219.1875
BFA,1999,215.75692
BFA,2000,211.79068
BFA,2001,207.6283
BFA,2002,202.91138
BFA,2003,197.33427
BFA,2004,190.88095
BFA,2005,183.36814
BFA,2006,175.26295
BFA,2007,166.85392
BFA,2008,158.52748
BFA,2009,150.56537
BFA,2010,142.79378
BFA,2011,135.58364
BFA,2012,128.84848
BFA,2013,122.5895
BFA,2014,117.0998
BFA,2015,112.28392
BFA,2016,107.84525
BFA,2017,103.89436
BDI,1968,288.07408
BDI,1969,288.2855
BDI,1970,287.9312
BDI,1971,287.4832
BDI,1972,287.1112
BDI,1973,286.91007
BDI,1974,287.22005
BDI,1975,287.09578
BDI,1976,285.97981
BDI,1977,282.93804
BDI,1978,277.8534
BDI,1979,270.74563
BDI,1980,261.8062
BDI,1981,251.72119
BDI,1982,241.23709
BDI,1983,231.0097
BDI,1984,222.27016
BDI,1985,216.16708
BDI,1986,212.80814
BDI,1987,211.998
BDI,1988,213.62216
BDI,1989,216.73564
BDI,1990,220.32716
BDI,1991,224.06363
BDI,1992,227.07457
BDI,1993,229.2223
BDI,1994,229.9958
BDI,1995,229.4112
BDI,1996,227.64613
BDI,1997,224.6176
BDI,1998,220.23902
BDI,1999,214.72012
BDI,2000,208.22563
BDI,2001,200.8363
BDI,2002,192.63244
BDI,2003,183.8581
BDI,2004,174.40025
BDI,2005,164.23224
BDI,2006,153.8092
BDI,2007,143.59674
BDI,2008,133.8844
BDI,2009,125.15395
BDI,2010,117.24542
BDI,2011,110.35124
BDI,2012,103.91461
BDI,2013,98.32
BDI,2014,93.19372
BDI,2015,88.74328
BDI,2016,84.86864
